gstr2b_id,vendor_gstin,invoice_number,invoice_date,taxable_value,cgst,sgst,igst,itc_available,filing_period
b1fc6990-8312-43b2-aeef-cf2fe80e90f1,24UWVGU1882O6ZJ,INV/26-27/3008,2026-04-19,33685.06,0.0,0.0,1684.25,1684.25,2026-05
ef68d99d-9471-4906-ad2e-d49835c7b44c,19BHZYV0269B6ZF,RE-28064,2026-03-08,1000.0,0.0,0.0,180.0,180.0,2026-04
1c9dcb12-53c7-44ac-9047-43343b0a9af2,24KIJSU5001T1Z5,QT-14891,2026-04-15,53403.97,0.0,0.0,2670.2,2670.2,2026-05
3c90000f-03f2-4958-b7a8-31ef6267bc6f,19BHZYV0269B6ZF,RE-21772,2026-04-07,11864.42,0.0,0.0,593.22,593.22,2026-05
5986ad7a-61fe-4653-8447-070f97ae7f84,29KTLLC3446J2ZP,QT-14861,2026-02-15,13849.3,0.0,0.0,1661.92,1661.92,2026-02
3e842dd8-0ef2-4792-8cad-dfe15a2bde4c,33NQMLB2128P2Z1,RE-13006,2026-01-23,2421.63,339.03,339.03,0.0,678.06,2026-01
7b778246-a33e-40b3-b031-a092ec5e8169,07TREUM7749S6ZK,INV-83038,2026-04-24,165207.66,0.0,0.0,46258.14,46258.14,2026-04
4429ed20-de4f-4db9-bd6b-b81a11a4ab85,07CHTED5959F5ZU,INV-25633,2026-05-01,5591.09,0.0,0.0,1565.51,1565.51,2026-05
6e568a26-f802-4ab2-98bc-0c303bdf82f2,19YFSGK6237C1ZT,QT-29352,2026-05-10,71862.01,0.0,0.0,20121.36,20121.36,2026-07
cd9c1d55-5949-49ed-832d-3822f94a0346,07OVPDD3878L4ZF,INV-03441,2026-02-09,106761.16,0.0,0.0,19217.01,19217.01,2026-02
be8aed4a-6c84-4983-887b-6b0d8c281488,29YFFRE1004T8ZI,RE-51297,2026-02-19,19701.22,0.0,0.0,5516.34,5516.34,2026-02
1a230853-1420-44f1-b778-e8b03a87763f,29MQUPJ0403J2Z5,INV/26-27/42259,2026-02-22,47921.48,1198.04,1198.04,0.0,2396.08,2026-03
48453bea-731d-441e-a445-7506e02c5384,32XRELI5642J4ZO,INV/26-27/31421,2026-02-26,27353.6,0.0,0.0,7659.01,7659.01,2026-02
21180c84-5f35-4d80-b9c7-46e6a960ab17,33KYRXQ3502N6ZT,INV/26-27/82240,2026-01-06,28960.37,0.0,0.0,8108.9,8108.9,2026-01
2af2c908-e1ba-4aa2-bdec-b30a1399c546,33NUYTR2660Y4ZJ,INV-64782,2026-04-03,12727.57,0.0,0.0,636.38,636.38,2026-04
46e206a1-6de0-4749-8295-2c84b12d340b,19SHGDF1571G8ZH,TX-49186,2026-03-22,22014.51,0.0,0.0,3962.61,3962.61,2026-03
765ea7f1-c8b6-4f37-bf86-633421e230af,32GGZUX1654Y5ZO,INV-15363,2026-03-29,22792.62,569.82,569.82,0.0,1139.64,2026-03
bef12a14-f703-45d7-9f06-769bc9c69cc3,19EFUIW7209C4ZQ,RE-03874,2026-05-18,25553.35,0.0,0.0,4599.6,4599.6,2026-06
63920418-cc67-43b2-a6db-ed3e77e34ad4,33MHMKR7789T9Z1,INV/26-27/10938,2026-02-02,11037.0,993.33,993.33,0.0,1986.66,2026-02
4b04b9ee-f0be-4d9b-8f9a-68e09179a92e,24KIJSU5001T1Z5,TX-67195,2026-04-13,13077.12,0.0,0.0,2353.88,2353.88,2026-04
2874bedb-a90d-4935-8b06-f7ff4243003d,09OQIDS9990V7ZW,RE-40841,2026-02-12,153871.47,21542.01,21542.01,0.0,43084.02,2026-02
72aaee88-8b1c-4c8a-94a3-3898c62a0f59,32XDLYF4300Q6ZF,INV-79600,2026-04-09,30970.37,0.0,0.0,1548.52,1548.52,2026-04
4eb421d0-9a70-43a7-b88e-cd5174046f20,09VBEHT5216W7ZH,RE-53715,2026-03-17,27566.22,0.0,0.0,1378.31,1378.31,2026-03
769c38d4-0b28-480d-b52b-11eaba567c0b,32XRELI5642J4ZO,INV/26-27/9522,2026-02-25,7514.23,187.86,187.86,0.0,375.72,2026-02
360c1829-e4d2-46af-a6f7-f0d6b52737e5,29VHJHS1002E8Z6,TX-74380,2026-03-24,30532.05,0.0,0.0,3663.85,3663.85,2026-03
95b4fe8d-c04b-4001-9b10-6528cfbb29ef,32GGZUX1654Y5ZO,INV-75229,2026-04-18,12151.25,0.0,0.0,1458.15,1458.15,2026-04
37afb3b9-353f-4692-9da4-100f3b9ae76e,19UWKQE9898N1ZB,QT-55213,2026-01-31,8988.25,1258.36,1258.36,0.0,2516.72,2026-02
abca6af2-197c-471f-85d8-0a72e6517057,19YFSGK6237C1ZT,TX-37273,2026-02-03,3632.56,0.0,0.0,181.63,181.63,2026-02
ac34a250-ae5c-4bad-8dab-6be048a3ecaa,24VZGOJ9588I7ZL,QT-41575,2026-03-30,29413.21,0.0,0.0,1470.66,1470.66,2026-03
de59002c-7093-40f8-868d-5a3b7667effa,24KIJSU5001T1Z5,INV-49009,2026-01-27,7476.65,0.0,0.0,2093.46,2093.46,2026-02
e12ee21a-c21b-442b-89d5-2b62867595cc,07BQNFU3961D3ZG,INV-90210,2026-01-14,48035.3,0.0,0.0,8646.35,8646.35,2026-02
57702ac1-c782-4c82-a44a-666985d154ea,07XRVQY2624H6Z6,TX-87587,2026-02-01,8926.99,0.0,0.0,2499.56,2499.56,2026-02
b9a8a60b-c5d3-412d-9249-48f90adcf306,33WJOCH2457T9Z1,INV/26-27/12033,2026-03-09,48658.71,2919.52,2919.52,0.0,5839.04,2026-02
d0a363cf-1342-49c2-8a78-f44c38eb2576,19LYXQR1956K7ZI,INV-64829,2026-01-16,48047.78,0.0,0.0,13453.38,13453.38,2026-02
2b876de2-596b-4745-a3dc-8b0d43d6f8d8,32KFKXP6873A6ZJ,INV/26-27/47664,2026-04-09,117769.65,0.0,0.0,32975.5,32975.5,2026-04
81fba0ea-d338-4640-b550-d5405ce344d8,27HHPZM1535R7ZT,RE-84985,2026-01-27,45654.44,0.0,0.0,8217.8,8217.8,2026-02
9be8b013-320e-4c40-9730-a6a62242926f,29RAAUG3107Q2Z4,INV/26-27/19743,2026-04-12,25243.24,0.0,0.0,4543.78,4543.78,2026-04
100d58bb-bed1-44cd-9553-6fba32b6740d,19EFUIW7209C4ZQ,QT-24832,2026-04-14,7618.99,0.0,0.0,2133.32,2133.32,2026-05
3ddfe0a0-7753-4b8a-914d-c36f75f71e3e,32MIZGW1045V1Z9,INV-06965,2026-01-10,7868.07,0.0,0.0,1416.25,1416.25,2026-01
d2de003e-63d1-4e2f-9e26-2b631a3fa22a,32JTGJQ3646R6ZE,TX-13279,2026-02-26,72240.09,0.0,0.0,8668.81,8668.81,2026-02
6ea211bf-4b0a-45a3-8f77-d5fe9bb0ce9f,07PEESQ9703X4ZS,QT-96192,2026-01-01,25394.03,0.0,0.0,7110.33,7110.33,2026-01
a2a5e606-5b8a-4af5-bf18-8de1e00a0da8,24YFPVG6368Z1ZM,QT-89319,2026-01-18,13170.66,0.0,0.0,658.53,658.53,2026-03
71831319-eade-432e-ae81-df3df79ef1fc,19BQAKM4384E7ZB,QT-10090,2026-02-13,148802.15,0.0,0.0,41664.6,41664.6,2026-02
dcbced23-59b0-4f0c-a119-75fd64e4179b,19RKWYK9023D9ZD,INV-05922,2026-01-05,26435.73,0.0,0.0,3172.29,3172.29,2026-02
61dac7ed-9729-4b31-aa26-c62e0c927d17,29MXBCP0265K7ZX,TX-96314,2026-03-31,9387.94,0.0,0.0,1689.83,1689.83,2026-03
5aa79a37-b1a1-4c75-abdf-88560dad9544,29WWWJI7780C4ZI,RE-87024,2026-05-04,101440.07,2536.0,2536.0,0.0,5072.0,2026-06
8646557b-6d9b-4be0-9ae7-2645d9f5d6c5,29QDMBJ2373Y7ZG,QT-65252,2026-01-08,7332.2,0.0,0.0,879.86,879.86,2026-02
c2a696ce-1620-418f-94c4-908c5d27ae57,29MXBCP0265K7ZX,RE-22932,2026-03-09,14521.15,0.0,0.0,4065.92,4065.92,2026-03
579b91cb-fd23-49fa-8c8c-c79c846c5d7f,09LSGIX0131G2ZQ,TX-59642,2026-05-26,57857.64,0.0,0.0,2892.88,2892.88,2026-05
914610fc-2eed-4308-9681-cf6a70675e59,27TBYFB9002A3ZF,RE-37983,2026-05-23,14030.77,0.0,0.0,2525.54,2525.54,2026-05
b90a7993-2cdf-46d2-bb9f-2881a2cf2478,09LSGIX0131G2ZQ,INV-64012,2026-03-20,3970.09,0.0,0.0,198.5,198.5,2026-04
0bb70775-ff25-4f54-9402-b1c6ccbaa3f3,24MLHTC4264V5Z2,RE-20322,2026-01-23,1578.38,0.0,0.0,441.95,441.95,2026-01
9bf5ffd2-39e0-4b0d-950c-2bea0ade5293,07PEESQ9703X4ZS,QT-22716,2026-05-25,10283.92,0.0,0.0,1234.07,1234.07,2026-05
49acf2a9-e5d1-48df-b071-5a4dc3ebc765,19LRJDX0800X6Z8,RE-24035,2026-04-07,53119.56,0.0,0.0,14873.48,14873.48,2026-03
39bfcdf9-5458-4ca9-967d-c69733d7400a,19LRJDX0800X6Z8,QT-56056,2026-04-30,20537.29,0.0,0.0,1026.86,1026.86,2026-04
3557acd5-acf6-4424-b5e9-4f103af550ee,33NUYTR2660Y4ZJ,INV/26-27/80637,2026-03-19,32330.62,2909.76,2909.76,0.0,5819.52,2026-03
46fd5a4c-6789-4846-80fe-6733d6830e1a,32XHKDY3408E7ZT,INV-60662,2026-05-13,172768.87,0.0,0.0,31098.4,31098.4,2026-05
8dbb35c2-9300-41b1-b727-d814e0fd6e6a,33WJOCH2457T9Z1,QT-07978,2026-02-01,98478.93,0.0,0.0,4923.95,4923.95,2026-01
f18df465-8675-4106-a786-9d3641a3f295,24KIJSU5001T1Z5,INV/26-27/29301,2026-02-09,38432.03,0.0,0.0,1921.6,1921.6,2026-02
1c1b1064-5c4e-4b4d-9bcc-677f44e7a644,07AGMWB4616P7ZF,INV/26-27/26778,2026-01-27,86700.84,0.0,0.0,4335.04,4335.04,2026-01
5f3328ae-4cb5-4761-9fb6-c8e13a16c7d5,07TREUM7749S6ZK,QT-80316,2026-04-23,37982.8,0.0,0.0,1899.14,1899.14,2026-04
8610924b-a74b-4fa0-9c2d-9b3d27c4cb3f,24YFPVG6368Z1ZM,RE-97212,2026-05-20,23468.32,0.0,0.0,1173.42,1173.42,2026-06
a781c3ba-8a2f-4f9f-a667-fd64c29cea93,19FEGTT6106B5ZS,QT-51274,2026-04-09,6208.71,869.22,869.22,0.0,1738.44,2026-04
07c91c60-4716-47bf-bcc5-27d10e106fa6,07BSZNP3937V1ZL,TX-01445,2026-05-29,407424.6,0.0,0.0,114078.89,114078.89,2026-05
f0bd1462-f126-41c6-a3e7-46c9c79cdb15,19LRJDX0800X6Z8,TX-36295,2026-01-03,3257.17,0.0,0.0,390.86,390.86,2026-01
d051ff90-c4f2-4e77-aa5b-7157975feaa2,27AHFDG3071M9ZE,INV-22872,2026-02-08,49168.6,0.0,0.0,5900.23,5900.23,2026-02
18d73765-5c7a-4c56-96b5-e36196162991,32JTGJQ3646R6ZE,INV-84560,2026-05-04,20941.36,0.0,0.0,3769.44,3769.44,2026-05
45047e5c-0ef0-4335-9c20-9857ce18fd28,24OUECW6291O5ZT,RE-80934,2026-04-14,7230.07,0.0,0.0,2024.42,2024.42,2026-05
675f469c-6502-4fb7-8e26-bf98533b7eeb,19NCNYB7854A1ZU,QT-79500,2026-01-08,7317.07,0.0,0.0,2048.78,2048.78,2026-01
0b4fdabb-ff2e-4c51-8884-4392f8b34a7b,32QMUCF6354Q6ZR,INV/26-27/33096,2026-05-06,14310.14,0.0,0.0,1717.22,1717.22,2026-05
e197110f-6f5f-4c6f-9e64-971dd8d9991a,33NUYTR2660Y4ZJ,RE-03178,2026-01-25,15238.98,0.0,0.0,761.95,761.95,2026-02
9e302398-1947-4fbc-a6e3-be398c59487b,29VOPVG7752E3ZY,TX-09289,2026-05-26,56861.64,0.0,0.0,2843.08,2843.08,2026-06
e7afd8e5-3e37-4518-bc8b-de03569fa611,33NQMLB2128P2Z1,INV-70048,2026-05-28,27283.75,0.0,0.0,4911.07,4911.07,2026-06
7d371df8-eb90-4b6a-b880-211e0b3ebc27,09OQIDS9990V7ZW,TX-34479,2026-01-08,20284.75,507.12,507.12,0.0,1014.24,2026-02
eb955ae4-9f55-4b92-a6e6-c47ca914cae4,27RKHBU3568K1Z7,INV/26-27/64692,2026-01-19,34789.45,0.0,0.0,1739.47,1739.47,2026-01
eacea7ac-59ee-4590-8a58-8f159391cd91,07PEESQ9703X4ZS,RE-10564,2026-05-22,4918.88,0.0,0.0,590.27,590.27,2026-06
ec88a5ae-822c-4ff6-bb89-78afeebde4f9,29ZDTPU2544S7ZJ,INV-07256,2026-01-07,98326.41,13765.7,13765.7,0.0,27531.4,2025-12
49d9cb2a-2a4d-492e-b336-81958ce094c5,33WJOCH2457T9Z1,INV-50742,2026-04-07,19294.43,1157.67,1157.67,0.0,2315.34,2026-04
e0fb0efe-d9ca-4f01-b83c-d688c5fdf50f,19FEGTT6106B5ZS,QT-25382,2026-03-29,7592.79,0.0,0.0,379.64,379.64,2026-03
207b4c7c-d204-4494-aa90-8f5105fa5f69,07BSZNP3937V1ZL,INV-01953,2026-03-05,10121.47,0.0,0.0,1214.58,1214.58,2026-03
19632bb3-2681-4549-9bee-b4127a5d5cc4,19NCNYB7854A1ZU,QT-48095,2026-05-22,48459.44,0.0,0.0,8722.7,8722.7,2026-06
9e0a8c78-ac08-45c0-bbfa-9bb139a9e3d3,24UWVGU1882O6ZJ,QT-53849,2026-05-05,12243.38,0.0,0.0,1469.21,1469.21,2026-06
e388ebff-f7ec-43f0-8e6d-8d3621d2fc6f,19FEGTT6106B5ZS,INV/26-27/4702,2026-03-02,43694.03,0.0,0.0,2184.7,2184.7,2026-03
734d64d5-bbdb-4219-bd11-8295d6645ab2,09RKTAC2178A9ZT,RE-50355,2026-03-18,7581.55,0.0,0.0,2122.83,2122.83,2026-03
9484dd54-9d1d-46d8-9d44-6f264a32a6c1,19NCNYB7854A1ZU,INV-29419,2026-02-22,50222.56,0.0,0.0,9040.06,9040.06,2026-02
9c575480-fda9-4c09-8bb0-b1f162e2cc3b,29UFUSM5911O9ZZ,RE-50871,2026-03-15,133330.96,0.0,0.0,23999.57,23999.57,2026-03
e35ce7c7-095a-4daa-a9cc-af9225b7d5f8,32KFKXP6873A6ZJ,INV-36792,2026-03-12,8010.01,0.0,0.0,1441.8,1441.8,2026-04
9459a7b9-31cc-45d3-a456-86eff1646cd7,09VBEHT5216W7ZH,RE-01618,2026-02-01,186772.5,0.0,0.0,22412.7,22412.7,2026-02
3fe0917f-f8df-4b4d-80e5-4f31f6aebd69,32XRELI5642J4ZO,TX-83591,2026-05-23,7623.29,0.0,0.0,1372.19,1372.19,2026-06
bae78682-8d10-4d6b-91cd-7a60b08a25e6,29ZDTPU2544S7ZJ,INV-85800,2026-01-10,25456.19,0.0,0.0,4582.11,4582.11,2026-02
5efba135-0278-44bf-9776-419fe12dc773,32CBLIG0985A5Z2,QT-02113,2026-04-01,7297.97,0.0,0.0,364.9,364.9,2026-04
0d714c62-31b4-495a-bfd5-d0132daefe08,19LYXQR1956K7ZI,INV/26-27/26745,2026-03-25,207765.47,0.0,0.0,10388.27,10388.27,2026-03
01d62dea-4813-4203-99ba-2b559574492e,27CLHAU6275N9Z0,QT-79557,2026-04-03,14122.35,0.0,0.0,3954.26,3954.26,2026-04
cbb4faa3-f1b9-4d6c-9493-05aa9d50a3a4,07IAKFV1961W5ZW,INV/26-27/77494,2026-01-07,12447.22,0.0,0.0,2240.5,2240.5,2026-02
4dd4b35b-96ec-432b-a813-21e7ed297b1c,33KYRXQ3502N6ZT,INV-29437,2026-05-25,34863.94,0.0,0.0,9761.9,9761.9,2026-05
fd9f0764-800d-4205-8e09-b5a5ac838589,24UWVGU1882O6ZJ,RE-61910,2026-05-15,11525.25,0.0,0.0,2074.55,2074.55,2026-05
0a598d8d-864b-4949-8cbd-b6be90fcbc57,24CSWQT7242K8ZP,QT-98067,2026-01-30,1718.88,0.0,0.0,481.29,481.29,2026-01
003bdede-5e0c-441f-8773-6f70064eb0c0,19LYXQR1956K7ZI,QT-85634,2026-05-04,22065.7,0.0,0.0,2647.88,2647.88,2026-05
06c2177a-8c8a-41ad-bcee-03ebf8cf0d4e,32CBLIG0985A5Z2,QT-44771,2026-03-22,16974.31,0.0,0.0,2036.92,2036.92,2026-04
c081cef5-ca36-49ca-8eca-f97cf8c157e0,32MVPIG9247S7ZL,TX-02034,2026-02-12,8319.68,0.0,0.0,2329.51,2329.51,2026-04
91145a54-b4f9-4f4b-bb12-e793bdc55c46,29RAAUG3107Q2Z4,INV-90446,2026-02-12,15038.82,0.0,0.0,1804.66,1804.66,2026-03
975c40cd-63fe-4c92-abac-6510908fdf82,19IYITE9127Q9ZX,RE-80823,2026-01-28,14446.38,0.0,0.0,4044.99,4044.99,2026-01
df4b7a71-4e41-4b7b-b5d8-5813d9456e3a,07IAKFV1961W5ZW,TX-91766,2026-02-04,76288.7,0.0,0.0,3814.43,3814.43,2026-02
e96af2ea-ff51-4bfe-8899-cd667b1aa4b7,07CHTED5959F5ZU,QT-57487,2026-02-15,661985.01,0.0,0.0,33099.25,33099.25,2026-02
c6a4857f-db1e-4e5e-b52e-869b76cb7a7c,07BSZNP3937V1ZL,RE-68839,2026-05-29,85209.63,0.0,0.0,23858.7,23858.7,2026-05
951b9406-6faf-456a-bcc0-2fe98f546141,19UWKQE9898N1ZB,INV/26-27/56432,2026-05-13,77630.22,0.0,0.0,13973.44,13973.44,2026-06
c9e3c7a5-2b29-4aee-8445-b92994eee9e4,27ESIIA8541U1Z5,TX-29313,2026-02-13,37007.18,0.0,0.0,4440.86,4440.86,2026-03
cd4b9acd-8b64-46b4-903e-ecbc12a5153f,27CLHAU6275N9Z0,RE-05210,2026-05-19,7283.18,0.0,0.0,364.16,364.16,2026-05
cc92aaa9-85a9-409f-840b-b189a62714ab,29VOPVG7752E3ZY,TX-68275,2026-02-02,15458.13,0.0,0.0,772.91,772.91,2026-02
42ab1227-7d21-4e20-9e26-dec6185ed570,33NUYTR2660Y4ZJ,INV/26-27/36498,2026-01-30,286184.17,0.0,0.0,34342.1,34342.1,2026-02
5e16dac6-6dea-4145-a882-a3a84ea7ed60,29WWWJI7780C4ZI,QT-59437,2026-05-12,24874.05,0.0,0.0,1243.7,1243.7,2026-05
edeb6541-d266-44dd-a644-48d3e90afe9d,32QMUCF6354Q6ZR,QT-61619,2026-02-08,6905.73,0.0,0.0,828.69,828.69,2026-02
8ef53ba3-f803-4e93-81a2-d3106165a72b,29VHJHS1002E8Z6,INV-56928,2026-01-18,54692.16,0.0,0.0,2734.61,2734.61,2026-01
5c75436c-d23e-4237-9c0f-2c3775d9bc55,27ESIIA8541U1Z5,TX-82579,2026-04-11,28193.42,0.0,0.0,3383.21,3383.21,2026-04
204eae71-1a87-4ae6-904e-9735c815ce0b,19BHZYV0269B6ZF,TX-42651,2026-03-05,5667.11,0.0,0.0,1020.08,1020.08,2026-04
62fba050-d341-485d-bb04-0c202aed4e10,27RKHBU3568K1Z7,RE-42362,2026-03-08,9538.18,0.0,0.0,2670.69,2670.69,2026-03
cd3ddba6-a429-4532-be3d-a0a12c74f0e6,27ESIIA8541U1Z5,INV/26-27/44544,2026-01-12,16085.77,0.0,0.0,1930.29,1930.29,2026-01
6bcb7e56-71be-463b-87c0-5fb7a2a63360,07VUDGQ8518D5Z5,RE-43213,2026-02-03,53102.15,0.0,0.0,9558.39,9558.39,2026-02
ed3e6714-0f60-42e1-b4b6-3b348e180f58,19SHGDF1571G8ZH,QT-70186,2026-02-20,78560.28,0.0,0.0,9427.23,9427.23,2026-02
13bd1383-dd80-4841-9540-312b7404ed06,29WWWJI7780C4ZI,TX-28262,2026-05-22,6379.84,0.0,0.0,1786.36,1786.36,2026-05
c67f1e20-8ed4-4165-a1cf-eae6650f0c2a,29ZDTPU2544S7ZJ,INV/26-27/4428,2026-03-11,69960.34,9794.45,9794.45,0.0,19588.9,2026-03
e377c1e7-0ce5-4d4d-adab-d09c40dd62e9,33KYRXQ3502N6ZT,INV-09685,2026-05-10,62563.96,0.0,0.0,3128.2,3128.2,2026-04
4be6a3dc-ec9d-4c56-b494-9ce7171cf5de,07AGMWB4616P7ZF,RE-51266,2026-02-19,13620.41,0.0,0.0,2451.67,2451.67,2026-02
5cb591b4-ebf2-4557-b5d1-9bb1e6e470b7,29OKGWZ6106L5ZP,TX-49360,2026-03-16,9479.36,853.14,853.14,0.0,1706.28,2026-03
810b1a95-600c-43c9-97f0-4bcda2923e26,24MLHTC4264V5Z2,INV/26-27/50124,2026-01-05,165174.27,0.0,0.0,46248.8,46248.8,2026-01
da5a7463-2c1c-4fd1-a8df-304c32c9d69e,29ZDTPU2544S7ZJ,TX-48474,2026-05-03,38577.46,0.0,0.0,1928.87,1928.87,2026-05
343dc48d-0d8c-4dbc-8883-52c2155ca8cc,19IYITE9127Q9ZX,INV/26-27/10996,2026-02-06,106967.87,6418.07,6418.07,0.0,12836.14,2026-02
d5c4e800-139b-4379-a794-754f35451adb,27HHPZM1535R7ZT,QT-19742,2026-01-10,31149.63,0.0,0.0,1557.48,1557.48,2026-01
63f39d9b-722e-44aa-90c7-8865995ce2dc,27ESIIA8541U1Z5,RE-65512,2026-03-22,9045.27,0.0,0.0,2532.68,2532.68,2026-03
d0804012-14ca-4674-9e0b-affca80c404a,29UFUSM5911O9ZZ,TX-91653,2026-01-20,46683.16,0.0,0.0,2334.16,2334.16,2026-01
60fc8d3a-dfac-4174-8891-66e575f756ba,07OVPDD3878L4ZF,TX-64905,2026-02-13,26340.19,0.0,0.0,7375.25,7375.25,2026-02
b87ec84d-cc2e-4fd7-854f-ddd432d068f2,07IAKFV1961W5ZW,QT-68483,2026-03-24,11666.61,0.0,0.0,1399.99,1399.99,2026-03
6042ca23-9e7f-4351-90b9-1722016358a7,19FEGTT6106B5ZS,RE-79236,2026-03-06,10204.77,0.0,0.0,1224.57,1224.57,2026-03
aef654a3-a978-413f-87c4-99822c530d36,29NNDJB2245J9Z0,QT-54566,2026-02-15,15415.94,0.0,0.0,770.8,770.8,2026-03
d1d5f4c6-ce6f-4d81-88d7-4c5a89bd3755,32XDLYF4300Q6ZF,TX-77917,2026-02-10,275417.42,0.0,0.0,49575.14,49575.14,2026-03
595f032c-1a7b-4bf3-b2d8-4dc78de1a2d7,33NQMLB2128P2Z1,TX-76608,2026-03-20,35278.38,0.0,0.0,4233.41,4233.41,2026-03
7b0a4d4c-db58-4a8d-8f81-f46eda5578b8,09RKTAC2178A9ZT,INV/26-27/34464,2026-05-25,109205.06,0.0,0.0,30577.42,30577.42,2026-06
301024ca-5c67-4de1-80d1-b17f0a619ff0,19LYXQR1956K7ZI,INV-17954,2026-05-11,18570.57,0.0,0.0,3342.7,3342.7,2026-05
043c026c-f262-4434-b163-dbb3aef39786,24YFPVG6368Z1ZM,QT-93238,2026-02-06,31704.0,0.0,0.0,5706.72,5706.72,2026-01
d164f82a-33ed-44c9-ae4f-341a1a740b42,24OUECW6291O5ZT,INV/26-27/3316,2026-04-04,58234.19,0.0,0.0,16305.57,16305.57,2026-04
c7158562-d983-4255-b042-ab9ef834972d,07CHTED5959F5ZU,QT-23463,2026-01-03,17405.84,0.0,0.0,3133.05,3133.05,2026-02
6617882f-514b-4c4a-a175-6fd689d34b27,24MLHTC4264V5Z2,INV-79532,2026-03-11,10210.94,0.0,0.0,510.55,510.55,2026-04
f721910c-2ea1-4eea-b0ec-b24cfa71b194,09RKTAC2178A9ZT,INV-74997,2026-01-08,42366.22,0.0,0.0,11862.54,11862.54,2025-12
abd399b2-bdf2-4f0a-995a-14b01d523b30,33KYRXQ3502N6ZT,TX-15654,2026-01-15,46732.03,0.0,0.0,8411.77,8411.77,2026-01
5a9ad240-e6ec-469c-8be6-e8e412a70d3c,07VUDGQ8518D5Z5,INV-43604,2026-03-23,53207.37,0.0,0.0,2660.37,2660.37,2026-03
9e533372-7dc5-471c-8b66-e8e149f9bf76,19EFUIW7209C4ZQ,RE-19335,2026-03-10,21145.13,0.0,0.0,2537.42,2537.42,2026-05
4ae60ad8-046d-4582-9293-09f0a9bb7956,27HHPZM1535R7ZT,QT-73474,2026-03-31,16254.16,0.0,0.0,812.71,812.71,2026-04
7cde072b-a090-4917-821e-31bbd7f8d623,33NUYTR2660Y4ZJ,INV/26-27/95624,2026-01-23,334051.4,0.0,0.0,40086.17,40086.17,2026-02
5e70449e-cb73-4770-9eeb-d17af3dc52e2,27HHPZM1535R7ZT,INV/26-27/97965,2026-02-03,17527.0,0.0,0.0,3154.86,3154.86,2026-02
9e56c62c-675e-402c-b781-c6c58f7999b8,19EFUIW7209C4ZQ,QT-26113,2026-02-15,10259.8,0.0,0.0,512.99,512.99,2026-02
d3fef28e-6209-4b90-80f4-7c9c2487747b,29KTLLC3446J2ZP,TX-82710,2026-02-13,76243.52,0.0,0.0,9149.22,9149.22,2026-03
7c646534-dcb9-4661-88ee-c9e564b3f0a0,24OUECW6291O5ZT,QT-27191,2026-03-29,25992.35,0.0,0.0,4678.62,4678.62,2026-03
3d53b12a-d6da-4edd-8382-d1b27acc431e,29VHJHS1002E8Z6,TX-34190,2026-01-09,27310.81,3823.51,3823.51,0.0,7647.02,2026-01
da4a821f-a84a-4f67-afd4-c68e738e1396,29OFSTE6718J2Z1,TX-62325,2026-03-27,68909.08,6201.82,6201.82,0.0,12403.64,2026-03
df166cf5-84b2-4562-83bb-a292391a1824,19FEGTT6106B5ZS,RE-44287,2026-05-04,132425.0,0.0,0.0,37079.0,37079.0,2026-05
ffe972db-737e-4704-b1b2-a2dd3a3ee0af,32XHKDY3408E7ZT,RE-03743,2026-02-11,45065.14,4055.86,4055.86,0.0,8111.72,2026-03
340f8e7d-4037-42ba-b3b3-2b21a3802a2b,27HHPZM1535R7ZT,INV-24196,2026-03-02,15467.54,0.0,0.0,1856.1,1856.1,2026-02
f0bbd6ce-940f-4e77-95ee-aa94a6e08ea5,19YFSGK6237C1ZT,TX-20884,2026-03-30,32807.71,0.0,0.0,3936.93,3936.93,2026-04
9d5818bc-9089-4d89-938d-d0d8ac9c5eb3,29MBTFR6385C7Z0,INV/26-27/41728,2026-02-04,15115.45,0.0,0.0,4232.33,4232.33,2026-02
6d50d929-8210-403f-8337-fc17f3e7b981,27ESIIA8541U1Z5,RE-03526,2026-02-26,10443.58,939.92,939.92,0.0,1879.84,2026-02
1066ca49-7f89-4aa8-8335-5f01c7e8aed5,07PEESQ9703X4ZS,TX-10128,2026-02-28,10999.7,0.0,0.0,3079.92,3079.92,2026-03
6f05326b-fd1b-49b0-8f00-7e93d52c7130,29VOPVG7752E3ZY,INV/26-27/37351,2026-03-21,127047.79,0.0,0.0,15245.73,15245.73,2026-03
d4eb68c7-f5a3-4896-8bef-369c4ec80697,19LRJDX0800X6Z8,INV-45389,2026-01-26,8968.85,0.0,0.0,1076.26,1076.26,2026-01
1572a7b8-7fa8-4ff9-a4f8-44d5afb8fc34,24CSWQT7242K8ZP,INV-63720,2026-04-13,5039.69,125.99,125.99,0.0,251.98,2026-04
e0f2bf24-563d-4e9b-a78e-9ec9b01d997e,27TBYFB9002A3ZF,INV-44187,2026-03-08,264201.4,0.0,0.0,73976.39,73976.39,2026-04
995fa9bb-a401-4edc-b43b-2afa58a624a3,09LSGIX0131G2ZQ,TX-60326,2026-04-04,34344.94,0.0,0.0,9616.58,9616.58,2026-05
84af832c-56f2-459b-80db-b3fcb7bb9506,07TREUM7749S6ZK,QT-23427,2026-03-17,5706.25,0.0,0.0,285.31,285.31,2026-03
